Audit_date;"ID";"Priority";"Status";"Status_Reason";"Assigned_Group";"Login";"Assignee";"Company";"Company_desc"
2021/09/02 16:19:12;INC30007462802;;;;;cmuñizpa;Custodia Elvira Múñiz Pastor;Ballesteros de Alfonso e Hijo;Iniciativa Horizontal Activil
2021/09/02 16:35:25;INC30007462802;;;;;cpozota;Clarisa Pozo Tamarit;Ballesteros de Alfonso e Hijo;Iniciativa Horizontal Activil
2021/09/02 16:36:27;INC30007462802;;;;;evalverin;Epifanio Valverde Infante;Ballesteros de Alfonso e Hijo;Iniciativa Horizontal Activil
2021/09/02 17:32:01;INC30007462802;;In Progress  (2);;;;;Ballesteros de Alfonso e Hijo;Iniciativa Horizontal Activil
2021/09/03 12:30:47;INC30007462802;;Pending  (3);Client Action Required  (8000);;;;Ballesteros de Alfonso e Hijo;Iniciativa Horizontal Activil
2021/09/03 12:34:48;INC30007462802;;Assigned  (1);;;;;Ballesteros de Alfonso e Hijo;Iniciativa Horizontal Activil
2021/09/03 12:40:16;INC30007462802;;Pending  (3);Client Action Required  (8000);;;;Ballesteros de Alfonso e Hijo;Iniciativa Horizontal Activil
2021/09/10 11:34:23;INC30007462802;;Assigned  (1);;;cpozota;Clarisa Pozo Tamarit;Ballesteros de Alfonso e Hijo;Iniciativa Horizontal Activil
2021/09/10 13:07:36;INC30007462802;;Pending  (3);Client Action Required  (8000);;;;Ballesteros de Alfonso e Hijo;Iniciativa Horizontal Activil
2021/09/30 18:22:52;INC30007462802;;;;;;;Ballesteros de Alfonso e Hijo;Iniciativa Horizontal Activil
2021/10/05 23:04:48;INC30007462802;;Assigned  (1);;;;;Ballesteros de Alfonso e Hijo;Iniciativa Horizontal Activil
2021/10/06 08:39:56;INC30007462802;;Pending  (3);Infrastructure Change  (9000);;;;Ballesteros de Alfonso e Hijo;Iniciativa Horizontal Activil
2021/10/11 11:07:47;INC30007462802;;Resolved  (4);No Further Action Required  (17000);;;;Ballesteros de Alfonso e Hijo;Iniciativa Horizontal Activil
2021/10/18 18:00:00;INC30007462802;;Closed  (5);Automated Resolution Reported  (19000);;;;Ballesteros de Alfonso e Hijo;Iniciativa Horizontal Activil
2021/09/15 22:43:52;INC30007519669;High  (1);Assigned  (1);;ALPHA_ROUTER;;;Alcala de Alonso;Conglomeración sistémica centrada en la calidad
2021/09/15 22:44:13;INC30007519669;;;;;esolanoes;Elpidio Ismael Solano Español;Alcala de Alonso;Conglomeración sistémica centrada en la calidad
2021/09/15 22:44:32;INC30007519669;;;;;;;Alcala de Alonso;Conglomeración sistémica centrada en la calidad
2021/09/15 22:48:07;INC30007519669;;;;BLUE_CACHE;;;Alcala de Alonso;Conglomeración sistémica centrada en la calidad
2021/09/15 23:04:52;INC30007519669;;;;RED_ALPHA;;;Alcala de Alonso;Conglomeración sistémica centrada en la calidad
2021/09/15 23:07:35;INC30007519669;;;;;dgoñigo;David Goñi Goicoechea;Alcala de Alonso;Conglomeración sistémica centrada en la calidad
2021/09/15 23:25:23;INC30007519669;Low  (3);Pending  (3);Client Action Required  (8000);;;;Alcala de Alonso;Conglomeración sistémica centrada en la calidad
2021/09/24 13:13:02;INC30007519669;;;;;;;Alcala de Alonso;Conglomeración sistémica centrada en la calidad
2021/09/24 13:13:17;INC30007519669;;Resolved  (4);No Further Action Required  (17000);;;;Alcala de Alonso;Conglomeración sistémica centrada en la calidad
2021/10/01 18:00:00;INC30007519669;;Closed  (5);Automated Resolution Reported  (19000);;;;Alcala de Alonso;Conglomeración sistémica centrada en la calidad
2021/09/16 10:49:09;INC30007522105;Low  (3);Assigned  (1);;BLUE_CACHE;;;Corporación Ocampo-Rosas;Conjunto de instrucciones ecológico profundo
2021/09/16 10:53:41;INC30007522105;;;;ALPHA_ROUTER;epagèsco;Efraín Marcial Pagès Cortes;Corporación Ocampo-Rosas;Conjunto de instrucciones ecológico profundo
2021/09/16 10:56:59;INC30007522105;;;;BLUE_CACHE;cmuñizpa;Custodia Elvira Múñiz Pastor;Corporación Ocampo-Rosas;Conjunto de instrucciones ecológico profundo
2021/09/16 11:09:02;INC30007522105;;;;;anavarreteag;Albert Navarrete Aguirre;Corporación Ocampo-Rosas;Conjunto de instrucciones ecológico profundo
2021/09/16 16:44:04;INC30007522105;;In Progress  (2);;;;;Corporación Ocampo-Rosas;Conjunto de instrucciones ecológico profundo
2021/09/16 17:07:03;INC30007522105;;Pending  (3);Client Action Required  (8000);;;;Corporación Ocampo-Rosas;Conjunto de instrucciones ecológico profundo
2021/09/17 13:14:05;INC30007522105;;In Progress  (2);;;;;Corporación Ocampo-Rosas;Conjunto de instrucciones ecológico profundo
2021/09/17 13:16:26;INC30007522105;;Pending  (3);Client Action Required  (8000);;;;Corporación Ocampo-Rosas;Conjunto de instrucciones ecológico profundo
2021/09/22 09:45:45;INC30007522105;;;;;eestradasa;Ezequiel Estrada Sanmiguel;Corporación Ocampo-Rosas;Conjunto de instrucciones ecológico profundo
2021/09/30 17:31:02;INC30007522105;;Assigned  (1);;;amedinaag;Andrea Medina Agustín;Corporación Ocampo-Rosas;Conjunto de instrucciones ecológico profundo
2021/09/30 17:38:55;INC30007522105;;Pending  (3);Client Hold  (13000);;;;Corporación Ocampo-Rosas;Conjunto de instrucciones ecológico profundo
2021/10/01 08:20:09;INC30007522105;;;Client Action Required  (8000);;;;Corporación Ocampo-Rosas;Conjunto de instrucciones ecológico profundo
2021/10/06 09:10:57;INC30007522105;;Assigned  (1);;;anavarreteag;Albert Navarrete Aguirre;Corporación Ocampo-Rosas;Conjunto de instrucciones ecológico profundo
2021/10/06 09:19:41;INC30007522105;;Pending  (3);Client Action Required  (8000);;;;Corporación Ocampo-Rosas;Conjunto de instrucciones ecológico profundo
2021/10/08 15:53:25;INC30007522105;;In Progress  (2);;;;;Corporación Ocampo-Rosas;Conjunto de instrucciones ecológico profundo
2021/10/08 15:54:47;INC30007522105;;Pending  (3);Client Action Required  (8000);;;;Corporación Ocampo-Rosas;Conjunto de instrucciones ecológico profundo
2021/10/11 09:52:27;INC30007522105;;In Progress  (2);;;;;Corporación Ocampo-Rosas;Conjunto de instrucciones ecológico profundo
2021/10/11 09:53:21;INC30007522105;;Pending  (3);Client Action Required  (8000);;;;Corporación Ocampo-Rosas;Conjunto de instrucciones ecológico profundo
2021/10/14 13:52:09;INC30007522105;;In Progress  (2);;;;;Corporación Ocampo-Rosas;Conjunto de instrucciones ecológico profundo
2021/10/14 13:59:47;INC30007522105;;Pending  (3);Client Action Required  (8000);;;;Corporación Ocampo-Rosas;Conjunto de instrucciones ecológico profundo
2021/10/15 11:53:24;INC30007522105;;In Progress  (2);;;;;Corporación Ocampo-Rosas;Conjunto de instrucciones ecológico profundo
2021/10/15 11:54:37;INC30007522105;;Pending  (3);Client Action Required  (8000);;;;Corporación Ocampo-Rosas;Conjunto de instrucciones ecológico profundo
2021/10/18 11:21:24;INC30007522105;;In Progress  (2);;;;;Corporación Ocampo-Rosas;Conjunto de instrucciones ecológico profundo
2021/10/18 11:23:53;INC30007522105;;Pending  (3);Client Action Required  (8000);;;;Corporación Ocampo-Rosas;Conjunto de instrucciones ecológico profundo
2021/10/19 09:26:54;INC30007522105;;Resolved  (4);No Further Action Required  (17000);;;;Corporación Ocampo-Rosas;Conjunto de instrucciones ecológico profundo
2021/10/26 18:00:00;INC30007522105;;Closed  (5);Automated Resolution Reported  (19000);;;;Corporación Ocampo-Rosas;Conjunto de instrucciones ecológico profundo
2021/09/17 14:19:23;INC30007529844;High  (1);Assigned  (1);;ALPHA_ROUTER;;;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/17 14:20:01;INC30007529844;;;;BLUE_CACHE;evarelape;Estefanía Varela Pedraza;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/17 14:21:10;INC30007529844;;;;;cmuñizpa;Custodia Elvira Múñiz Pastor;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/17 14:27:48;INC30007529844;;In Progress  (2);;;cpalomaresri;Che Palomares Rivero;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/17 14:42:11;INC30007529844;;Assigned  (1);;;anavarreteag;Albert Navarrete Aguirre;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/17 14:44:37;INC30007529844;;;;;eestradasa;Ezequiel Estrada Sanmiguel;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/17 15:04:14;INC30007529844;Low  (3);Pending  (3);Client Action Required  (8000);;;;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/17 15:06:33;INC30007529844;;Assigned  (1);;DATADUNE;;;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/20 09:18:03;INC30007529844;;;;BLUE_CACHE;;;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/20 09:28:24;INC30007529844;;;;;evarelape;Estefanía Varela Pedraza;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/20 09:31:44;INC30007529844;;;;;cmuñizpa;Custodia Elvira Múñiz Pastor;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/20 10:35:31;INC30007529844;;;;BITBLAZE;;;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/20 10:48:31;INC30007529844;;;;;abonillaza;Asunción Bonilla Zaragoza;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/20 10:50:13;INC30007529844;;;;BLUE_CACHE;;;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/20 11:06:24;INC30007529844;;;;;evarelape;Estefanía Varela Pedraza;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/20 11:14:21;INC30007529844;;;;;cmuñizpa;Custodia Elvira Múñiz Pastor;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/20 13:49:07;INC30007529844;;;;DATADUNE;;;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/20 13:51:32;INC30007529844;;;;BLUE_CACHE;;;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/20 13:54:59;INC30007529844;;;;;cmuñizpa;Custodia Elvira Múñiz Pastor;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/20 14:56:40;INC30007529844;;;;;anavarreteag;Albert Navarrete Aguirre;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/22 08:24:37;INC30007529844;;;;;amedinaag;Andrea Medina Agustín;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/22 08:25:02;INC30007529844;;In Progress  (2);;;;;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/22 17:18:06;INC30007529844;;Pending  (3);Infrastructure Change  (9000);;;;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/23 11:41:31;INC30007529844;;Assigned  (1);;DATADUNE;;;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/24 12:33:40;INC30007529844;;;;;hnoriegafe;Haroldo Noriega Ferrera;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/28 15:30:53;INC30007529844;;;;BLUE_CACHE;;;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/28 15:35:47;INC30007529844;;;;;cmuñizpa;Custodia Elvira Múñiz Pastor;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/28 15:52:53;INC30007529844;;;;ALPHA_ASN;;;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/28 15:54:33;INC30007529844;;;;;cmelerora;Ciro Melero Ramos;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/28 15:54:42;INC30007529844;;In Progress  (2);;;;;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/28 16:08:30;INC30007529844;;Assigned  (1);;DATADUNE;;;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/29 08:23:54;INC30007529844;;;;ALPHA_ASN;;;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/29 08:29:19;INC30007529844;;;;;cmelerora;Ciro Melero Ramos;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/29 08:29:30;INC30007529844;;In Progress  (2);;;;;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/29 08:34:05;INC30007529844;;;;;etenaba;Elisa Tena Batalla;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/29 09:27:51;INC30007529844;;Assigned  (1);;BITBLAZE;;;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/29 09:32:18;INC30007529844;;;;;abonillaza;Asunción Bonilla Zaragoza;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/29 11:05:03;INC30007529844;;;;ALPHA_ASN;;;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/29 11:05:35;INC30007529844;;;;;cmelerora;Ciro Melero Ramos;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/29 11:06:30;INC30007529844;;In Progress  (2);;;;;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/29 12:12:44;INC30007529844;;;;;etenaba;Elisa Tena Batalla;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/29 12:21:55;INC30007529844;;Assigned  (1);;BITBLAZE;;;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/29 12:25:51;INC30007529844;;;;;farocapa;Febe Aroca Palmer;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/29 12:53:36;INC30007529844;;;;BLUE_CACHE;;;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/29 12:54:40;INC30007529844;;;;;cmuñizpa;Custodia Elvira Múñiz Pastor;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/29 13:24:12;INC30007529844;;In Progress  (2);;;ctoledoma;Chema Toledo Marco;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/29 14:05:02;INC30007529844;;Assigned  (1);;BITBLAZE;;;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/29 14:34:56;INC30007529844;;;;;abermuzte;Ale Jose Carlos Bermúdez Tenorio;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/29 14:49:25;INC30007529844;;;;BLUE_CACHE;;;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/29 14:52:51;INC30007529844;;;;;cmuñizpa;Custodia Elvira Múñiz Pastor;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/29 14:56:13;INC30007529844;;;;;anavarreteag;Albert Navarrete Aguirre;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/29 17:02:09;INC30007529844;;;;ALPHA_ASN;;;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/29 17:03:10;INC30007529844;;;;;cmelerora;Ciro Melero Ramos;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/29 17:03:21;INC30007529844;;In Progress  (2);;;;;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/29 19:05:14;INC30007529844;;;;;fmorcillole;Febe Cecilia Morcillo Leal;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/29 20:19:17;INC30007529844;;Assigned  (1);;BLUE_CACHE;;;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/29 20:56:50;INC30007529844;;;;;cmuñizpa;Custodia Elvira Múñiz Pastor;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/29 21:00:11;INC30007529844;;;;;eestradasa;Ezequiel Estrada Sanmiguel;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/30 11:47:35;INC30007529844;;;;;amedinaag;Andrea Medina Agustín;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/10/01 15:00:22;INC30007529844;;Pending  (3);Client Action Required  (8000);;;;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/10/06 09:36:16;INC30007529844;;Resolved  (4);No Further Action Required  (17000);;;;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/10/13 18:00:00;INC30007529844;;Closed  (5);Automated Resolution Reported  (19000);;;;Empresa Bañuelos y Flia.;Análisis de código abierto GraphicInterface
2021/09/21 09:14:12;INC30007541006;Medium  (2);Assigned  (1);;BLACK_BOX;;;Limón, Llamas y Saldivar S. de H.;Tarea de tercera generación opcional
2021/09/21 09:20:07;INC30007541006;;;;ALPHA_ROUTER;cmartorellgo;Candelario Martorell Gomila;Limón, Llamas y Saldivar S. de H.;Tarea de tercera generación opcional
2021/09/21 09:20:51;INC30007541006;;;;BLACK_BOX;;;Limón, Llamas y Saldivar S. de H.;Tarea de tercera generación opcional
2021/09/21 09:23:25;INC30007541006;;;;;cmartorellgo;Candelario Martorell Gomila;Limón, Llamas y Saldivar S. de H.;Tarea de tercera generación opcional
2021/09/21 09:24:43;INC30007541006;;;;;cmuñizpa;Custodia Elvira Múñiz Pastor;Limón, Llamas y Saldivar S. de H.;Tarea de tercera generación opcional
2021/09/21 09:30:24;INC30007541006;;Pending  (3);Client Action Required  (8000);;;;Limón, Llamas y Saldivar S. de H.;Tarea de tercera generación opcional
2021/09/21 09:38:58;INC30007541006;;;;;cpozota;Clarisa Pozo Tamarit;Limón, Llamas y Saldivar S. de H.;Tarea de tercera generación opcional
2021/09/23 16:19:24;INC30007541006;;;;ORANGE_BUFFER;;;Limón, Llamas y Saldivar S. de H.;Tarea de tercera generación opcional
2021/09/24 12:50:31;INC30007541006;;Resolved  (4);Automated Resolution Reported  (19000);;;;Limón, Llamas y Saldivar S. de H.;Tarea de tercera generación opcional
2021/10/01 18:00:00;INC30007541006;;Closed  (5);;;;;Limón, Llamas y Saldivar S. de H.;Tarea de tercera generación opcional
2021/09/22 10:44:38;INC30007549133;Medium  (2);Assigned  (1);;ALPHA_ROUTER;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/09/22 10:46:17;INC30007549133;;;;;cmartorellgo;Candelario Martorell Gomila;Viajes Rincón S. de H.;Aplicación óptima en red
2021/09/22 10:48:34;INC30007549133;;;;;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/09/22 10:49:13;INC30007549133;;;;DIGITDYNAMO;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/09/22 11:06:13;INC30007549133;;;;;mblazquezhe;Maite Leandra Blazquez Hervás;Viajes Rincón S. de H.;Aplicación óptima en red
2021/09/23 10:47:16;INC30007549133;;;;ALPHA_ROUTER;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/09/23 10:49:13;INC30007549133;;;;ALPHA_ACROBAT;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/09/23 10:52:50;INC30007549133;;;;ALPHA_ROUTER;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/09/23 10:55:18;INC30007549133;;;;ALPHA_ACROBAT;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/09/23 11:19:59;INC30007549133;;;;;imurme;Iris Mur Melero;Viajes Rincón S. de H.;Aplicación óptima en red
2021/09/23 11:37:30;INC30007549133;;In Progress  (2);;;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/09/23 11:58:52;INC30007549133;;Pending  (3);Client Action Required  (8000);;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/09/23 13:26:04;INC30007549133;;Assigned  (1);;ALPHA_ROUTER;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/09/23 13:32:15;INC30007549133;;;;ALPHA_ACROBAT;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/09/23 13:33:04;INC30007549133;;;;BLUE_CACHE;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/09/23 13:34:54;INC30007549133;;;;;aguillenpe;Amando Guillen Pellicer;Viajes Rincón S. de H.;Aplicación óptima en red
2021/09/23 13:45:51;INC30007549133;;Pending  (3);Future Enhancement  (11000);;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/09/24 00:36:10;INC30007549133;;Resolved  (4);No Further Action Required  (17000);;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/10/01 02:00:00;INC30007549133;;Closed  (5);Automated Resolution Reported  (19000);;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/09/22 12:32:10;INC30007550799;Medium  (2);Assigned  (1);;BLUE_CACHE;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/09/22 12:36:31;INC30007550799;;;;;aalcantarazo;Azeneth Alcántara Zorrilla;Viajes Rincón S. de H.;Aplicación óptima en red
2021/09/22 12:37:14;INC30007550799;;;;;fnicolasbe;Florentina Beatriz Nicolás Beltrán;Viajes Rincón S. de H.;Aplicación óptima en red
2021/09/22 14:18:04;INC30007550799;;Pending  (3);Future Enhancement  (11000);;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/09/27 11:21:28;INC30007550799;;Resolved  (4);No Further Action Required  (17000);;asedanoal;Águeda Sedano Alemany;Viajes Rincón S. de H.;Aplicación óptima en red
2021/10/04 18:00:00;INC30007550799;;Closed  (5);Automated Resolution Reported  (19000);;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/09/22 14:57:16;INC30007552319;High  (1);Assigned  (1);;CRYSTALCAVERN;;;Ybarra de Sisneros;Base de datos móvil compatible
2021/09/22 14:58:06;INC30007552319;;;;;eporcelru;Eladio Porcel Ruiz;Ybarra de Sisneros;Base de datos móvil compatible
2021/09/22 15:02:56;INC30007552319;;;;BINARY_BANDWIDTH;;;Ybarra de Sisneros;Base de datos móvil compatible
2021/09/22 15:07:54;INC30007552319;;;;GREEN_BAY;;;Ybarra de Sisneros;Base de datos móvil compatible
2021/09/22 15:16:53;INC30007552319;;;;ALPHA_ROUTER;criveraca;Candela Rivera Calvo;Ybarra de Sisneros;Base de datos móvil compatible
2021/09/22 15:17:26;INC30007552319;;;;GREEN_BAY;;;Ybarra de Sisneros;Base de datos móvil compatible
2021/09/22 15:17:43;INC30007552319;;;;;cmuñizpa;Custodia Elvira Múñiz Pastor;Ybarra de Sisneros;Base de datos móvil compatible
2021/09/22 15:31:11;INC30007552319;;;;;anavarreteag;Albert Navarrete Aguirre;Ybarra de Sisneros;Base de datos móvil compatible
2021/09/22 17:30:41;INC30007552319;;;;ALPHAABYSS;;;Ybarra de Sisneros;Base de datos móvil compatible
2021/09/22 18:09:48;INC30007552319;;;;;eechevarriapu;Esther Echevarría Pulido;Ybarra de Sisneros;Base de datos móvil compatible
2021/09/22 18:36:48;INC30007552319;;;;BINARY_BANDWIDTH;;;Ybarra de Sisneros;Base de datos móvil compatible
2021/09/22 18:43:20;INC30007552319;;;;ALPHAABYSS;;;Ybarra de Sisneros;Base de datos móvil compatible
2021/09/22 18:45:22;INC30007552319;;;;;eechevarriapu;Esther Echevarría Pulido;Ybarra de Sisneros;Base de datos móvil compatible
2021/09/22 21:15:40;INC30007552319;;;;GREEN_BAY;;;Ybarra de Sisneros;Base de datos móvil compatible
2021/09/22 21:20:49;INC30007552319;;;;;csierragi;Chelo Sierra Gilabert;Ybarra de Sisneros;Base de datos móvil compatible
2021/09/22 21:27:43;INC30007552319;;;;;eestradasa;Ezequiel Estrada Sanmiguel;Ybarra de Sisneros;Base de datos móvil compatible
2021/09/22 21:53:38;INC30007552319;;Pending  (3);Client Action Required  (8000);;;;Ybarra de Sisneros;Base de datos móvil compatible
