Audit_date;"ID";"Priority";"Status";"Status_Reason";"Assigned_Group";"Login";"Assignee";"Company";"Company_desc"
2021/06/16 22:04:13;INC30007137660;;;;ALPHA_ROUTER;;;Betancourt y Villa;Soporte tangible reducido
2021/06/16 22:04:31;INC30007137660;;In Progress  (2);;;criodu;Cruz Río Duque;Betancourt y Villa;Soporte tangible reducido
2021/06/16 22:04:49;INC30007137660;;;;GREEN_BAY;;;Betancourt y Villa;Soporte tangible reducido
2021/06/16 22:05:35;INC30007137660;;Assigned  (1);;;cmuñizpa;Custodia Elvira Múñiz Pastor;Betancourt y Villa;Soporte tangible reducido
2021/06/18 03:25:49;INC30007137660;;;;;dgascongi;Dafne Gascón Girón;Betancourt y Villa;Soporte tangible reducido
2021/06/18 03:26:05;INC30007137660;;Pending  (3);Client Action Required  (8000);;;;Betancourt y Villa;Soporte tangible reducido
2021/06/21 08:17:15;INC30007137660;;;;;cpalomaresri;Che Palomares Rivero;Betancourt y Villa;Soporte tangible reducido
2021/06/24 11:45:51;INC30007137660;;Assigned  (1);;;anavarreteag;Albert Navarrete Aguirre;Betancourt y Villa;Soporte tangible reducido
2021/06/24 14:24:02;INC30007137660;;In Progress  (2);;;;;Betancourt y Villa;Soporte tangible reducido
2021/06/24 14:26:58;INC30007137660;;Resolved  (4);Automated Resolution Reported  (19000);;;;Betancourt y Villa;Soporte tangible reducido
2021/07/01 18:00:00;INC30007137660;;Closed  (5);;;;;Betancourt y Villa;Soporte tangible reducido
2021/06/17 07:42:24;INC30007138409;Medium  (2);Assigned  (1);;BLUE_CACHE;;;Betancourt y Villa;Soporte tangible reducido
2021/06/17 07:45:58;INC30007138409;;;;ALPHA_ROUTER;criveraca;Candela Rivera Calvo;Betancourt y Villa;Soporte tangible reducido
2021/06/17 07:46:25;INC30007138409;;;;;;;Betancourt y Villa;Soporte tangible reducido
2021/06/17 07:47:36;INC30007138409;;;;BLUE_CACHE;cmuñizpa;Custodia Elvira Múñiz Pastor;Betancourt y Villa;Soporte tangible reducido
2021/06/17 07:59:12;INC30007138409;;;;;anavarreteag;Albert Navarrete Aguirre;Betancourt y Villa;Soporte tangible reducido
2021/06/18 08:56:15;INC30007138409;;;;;eestradasa;Ezequiel Estrada Sanmiguel;Betancourt y Villa;Soporte tangible reducido
2021/06/18 14:45:07;INC30007138409;;Pending  (3);Client Action Required  (8000);;;;Betancourt y Villa;Soporte tangible reducido
2021/06/18 16:51:41;INC30007138409;;;;;anavarreteag;Albert Navarrete Aguirre;Betancourt y Villa;Soporte tangible reducido
2021/06/20 07:15:20;INC30007138409;;In Progress  (2);;;;;Betancourt y Villa;Soporte tangible reducido
2021/06/21 13:40:00;INC30007138409;;Assigned  (1);;;;;Betancourt y Villa;Soporte tangible reducido
2021/06/25 13:58:47;INC30007138409;;;;;eestradasa;Ezequiel Estrada Sanmiguel;Betancourt y Villa;Soporte tangible reducido
2021/07/01 09:35:29;INC30007138409;;Resolved  (4);Automated Resolution Reported  (19000);;;;Betancourt y Villa;Soporte tangible reducido
2021/07/08 18:00:00;INC30007138409;;Closed  (5);;;;;Betancourt y Villa;Soporte tangible reducido
2021/06/18 05:13:56;INC30007144050;Low  (3);Assigned  (1);;BLUE_CACHE;;;Soriano, Cabrera y Barela e Hijo;Visionario Asincrónico Data Warehouse
2021/06/18 05:14:18;INC30007144050;;;;;anavarreteag;Albert Navarrete Aguirre;Soriano, Cabrera y Barela e Hijo;Visionario Asincrónico Data Warehouse
2021/06/25 13:59:20;INC30007144050;;;;;eestradasa;Ezequiel Estrada Sanmiguel;Soriano, Cabrera y Barela e Hijo;Visionario Asincrónico Data Warehouse
2021/06/28 08:50:48;INC30007144050;;Resolved  (4);Automated Resolution Reported  (19000);;;;Soriano, Cabrera y Barela e Hijo;Visionario Asincrónico Data Warehouse
2021/07/05 18:00:00;INC30007144050;;Closed  (5);;;;;Soriano, Cabrera y Barela e Hijo;Visionario Asincrónico Data Warehouse
2021/06/18 17:08:47;INC30007149505;High  (1);Assigned  (1);;BLUE_CACHE;;;Betancourt y Villa;Soporte tangible reducido
2021/06/18 17:15:04;INC30007149505;;;;ALPHA_ROUTER;damadorma;Domitila Amador Manzanares;Betancourt y Villa;Soporte tangible reducido
2021/06/18 17:16:16;INC30007149505;;;;;;;Betancourt y Villa;Soporte tangible reducido
2021/06/18 17:16:40;INC30007149505;;;;;;;Betancourt y Villa;Soporte tangible reducido
2021/06/18 17:17:35;INC30007149505;;;;BLUE_CACHE;cmuñizpa;Custodia Elvira Múñiz Pastor;Betancourt y Villa;Soporte tangible reducido
2021/06/18 17:19:13;INC30007149505;;In Progress  (2);;;cpalomaresri;Che Palomares Rivero;Betancourt y Villa;Soporte tangible reducido
2021/06/18 18:04:35;INC30007149505;;Pending  (3);Request  (10000);;;;Betancourt y Villa;Soporte tangible reducido
2021/06/18 22:56:19;INC30007149505;;Assigned  (1);;;dgascongi;Dafne Gascón Girón;Betancourt y Villa;Soporte tangible reducido
2021/06/18 23:01:59;INC30007149505;;Pending  (3);Third Party Vendor Action Reqd  (7000);;;;Betancourt y Villa;Soporte tangible reducido
2021/06/19 11:34:17;INC30007149505;;In Progress  (2);;;;;Betancourt y Villa;Soporte tangible reducido
2021/06/19 12:18:51;INC30007149505;;Assigned  (1);;;anavarreteag;Albert Navarrete Aguirre;Betancourt y Villa;Soporte tangible reducido
2021/06/19 12:23:17;INC30007149505;;;;;dgascongi;Dafne Gascón Girón;Betancourt y Villa;Soporte tangible reducido
2021/06/19 12:23:32;INC30007149505;;In Progress  (2);;;;;Betancourt y Villa;Soporte tangible reducido
2021/06/19 15:03:14;INC30007149505;;;;;anavarreteag;Albert Navarrete Aguirre;Betancourt y Villa;Soporte tangible reducido
2021/06/19 15:08:02;INC30007149505;;Assigned  (1);;;dgascongi;Dafne Gascón Girón;Betancourt y Villa;Soporte tangible reducido
2021/06/19 21:00:37;INC30007149505;;Pending  (3);Third Party Vendor Action Reqd  (7000);;;;Betancourt y Villa;Soporte tangible reducido
2021/06/20 07:11:49;INC30007149505;;In Progress  (2);;;;;Betancourt y Villa;Soporte tangible reducido
2021/06/21 00:27:38;INC30007149505;;Pending  (3);Third Party Vendor Action Reqd  (7000);;;;Betancourt y Villa;Soporte tangible reducido
2021/06/21 08:18:24;INC30007149505;;;;;cpalomaresri;Che Palomares Rivero;Betancourt y Villa;Soporte tangible reducido
2021/06/22 08:23:08;INC30007149505;;;;;;;Betancourt y Villa;Soporte tangible reducido
2021/06/22 08:26:26;INC30007149505;;In Progress  (2);;;;;Betancourt y Villa;Soporte tangible reducido
2021/06/29 02:05:58;INC30007149505;;Pending  (3);Third Party Vendor Action Reqd  (7000);;;;Betancourt y Villa;Soporte tangible reducido
2021/06/29 18:16:30;INC30007149505;;In Progress  (2);;;;;Betancourt y Villa;Soporte tangible reducido
2021/06/30 03:12:40;INC30007149505;;;;;dgascongi;Dafne Gascón Girón;Betancourt y Villa;Soporte tangible reducido
2021/06/30 03:25:16;INC30007149505;;Pending  (3);Third Party Vendor Action Reqd  (7000);;;;Betancourt y Villa;Soporte tangible reducido
2021/06/30 18:12:09;INC30007149505;;;;;cpalomaresri;Che Palomares Rivero;Betancourt y Villa;Soporte tangible reducido
2021/07/01 05:26:27;INC30007149505;;;;;dgascongi;Dafne Gascón Girón;Betancourt y Villa;Soporte tangible reducido
2021/07/05 08:21:45;INC30007149505;;Assigned  (1);;;cpalomaresri;Che Palomares Rivero;Betancourt y Villa;Soporte tangible reducido
2021/07/05 08:22:02;INC30007149505;;In Progress  (2);;;;;Betancourt y Villa;Soporte tangible reducido
2021/07/05 08:22:15;INC30007149505;;;;;;;Betancourt y Villa;Soporte tangible reducido
2021/07/05 08:22:31;INC30007149505;;;;;;;Betancourt y Villa;Soporte tangible reducido
2021/07/13 01:07:45;INC30007149505;;;;;dgascongi;Dafne Gascón Girón;Betancourt y Villa;Soporte tangible reducido
2021/07/14 00:46:56;INC30007149505;;Assigned  (1);;;;;Betancourt y Villa;Soporte tangible reducido
2021/07/20 14:54:30;INC30007149505;;Resolved  (4);Automated Resolution Reported  (19000);;;;Betancourt y Villa;Soporte tangible reducido
2021/07/27 18:00:00;INC30007149505;;Closed  (5);;;;;Betancourt y Villa;Soporte tangible reducido
2021/06/21 10:14:30;INC30007153635;Low  (3);Assigned  (1);;BLUE_CACHE;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/06/21 10:15:55;INC30007153635;;;;;aalcantarazo;Azeneth Alcántara Zorrilla;Viajes Rincón S. de H.;Aplicación óptima en red
2021/06/21 10:36:12;INC30007153635;;;;;aguillenpe;Amando Guillen Pellicer;Viajes Rincón S. de H.;Aplicación óptima en red
2021/06/21 10:42:01;INC30007153635;;In Progress  (2);;;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/06/21 10:44:35;INC30007153635;;Assigned  (1);;;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/06/21 10:58:29;INC30007153635;;;;BLACK_BOX;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/06/21 11:04:58;INC30007153635;;;;;aaznarga;Alexandra Aznar Gargallo;Viajes Rincón S. de H.;Aplicación óptima en red
2021/06/21 11:05:14;INC30007153635;;In Progress  (2);;;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/06/21 11:27:25;INC30007153635;;Pending  (3);Client Action Required  (8000);;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/07/05 09:40:31;INC30007153635;;Resolved  (4);Temporary Corrective Action  (16000);;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/07/12 18:00:00;INC30007153635;;Closed  (5);Automated Resolution Reported  (19000);;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/06/21 12:20:05;INC30007155433;Low  (3);Assigned  (1);;BLUE_CACHE;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/06/21 12:20:59;INC30007155433;;;;;aalcantarazo;Azeneth Alcántara Zorrilla;Viajes Rincón S. de H.;Aplicación óptima en red
2021/06/21 12:25:49;INC30007155433;;;;;gmaciassa;Griselda Macías Saura;Viajes Rincón S. de H.;Aplicación óptima en red
2021/06/21 12:25:59;INC30007155433;;Pending  (3);Future Enhancement  (11000);;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/06/24 15:57:23;INC30007155433;;Resolved  (4);No Further Action Required  (17000);;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/07/01 18:00:00;INC30007155433;;Closed  (5);Automated Resolution Reported  (19000);;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/06/21 14:35:14;INC30007157019;High  (1);Assigned  (1);;ALPHA_ROUTER;;;Marroquín de Polanco SA;Visionario de ayuda discreta
2021/06/21 14:35:35;INC30007157019;;;;;cromanma;Candelario Roman Mancebo;Marroquín de Polanco SA;Visionario de ayuda discreta
2021/06/21 14:36:06;INC30007157019;;;;BLACK_BOX;;;Marroquín de Polanco SA;Visionario de ayuda discreta
2021/06/21 14:36:28;INC30007157019;;;;;;;Marroquín de Polanco SA;Visionario de ayuda discreta
2021/06/21 14:36:53;INC30007157019;;In Progress  (2);;;;;Marroquín de Polanco SA;Visionario de ayuda discreta
2021/06/21 14:52:03;INC30007157019;;Pending  (3);Client Action Required  (8000);;;;Marroquín de Polanco SA;Visionario de ayuda discreta
2021/06/29 09:38:32;INC30007157019;;Resolved  (4);Automated Resolution Reported  (19000);;cpozota;Clarisa Pozo Tamarit;Marroquín de Polanco SA;Visionario de ayuda discreta
2021/07/06 18:00:00;INC30007157019;;Closed  (5);;;;;Marroquín de Polanco SA;Visionario de ayuda discreta
2021/06/22 09:24:29;INC30007160330;High  (1);Assigned  (1);;ALPHA_ROUTER;;;Duarte-Vallejo;Iniciativa de misión crítica independiente
2021/06/22 09:24:43;INC30007160330;;;;;cromanma;Candelario Roman Mancebo;Duarte-Vallejo;Iniciativa de misión crítica independiente
2021/06/22 09:24:57;INC30007160330;;;;;;;Duarte-Vallejo;Iniciativa de misión crítica independiente
2021/06/22 09:25:35;INC30007160330;;;;BLUE_CACHE;;;Duarte-Vallejo;Iniciativa de misión crítica independiente
2021/06/22 09:28:31;INC30007160330;;;;;aalcantarazo;Azeneth Alcántara Zorrilla;Duarte-Vallejo;Iniciativa de misión crítica independiente
2021/06/22 12:22:45;INC30007160330;;;;;gvegacl;Graciana Vega Clavero;Duarte-Vallejo;Iniciativa de misión crítica independiente
2021/06/22 12:26:57;INC30007160330;;Pending  (3);Request  (10000);;;;Duarte-Vallejo;Iniciativa de misión crítica independiente
2021/06/24 21:04:38;INC30007160330;;Resolved  (4);Automated Resolution Reported  (19000);;;;Duarte-Vallejo;Iniciativa de misión crítica independiente
2021/07/02 02:00:00;INC30007160330;;Closed  (5);;;;;Duarte-Vallejo;Iniciativa de misión crítica independiente
2021/06/22 13:04:41;INC30007162747;Low  (3);Assigned  (1);;GREEN_BAY;;;Parra y Lemus;Conjunto de herramientas de próximageneración con triple
2021/06/22 13:08:09;INC30007162747;;;;;aalcantarazo;Azeneth Alcántara Zorrilla;Parra y Lemus;Conjunto de herramientas de próximageneración con triple
2021/06/22 13:16:28;INC30007162747;;;;GREEN_BAY;;;Parra y Lemus;Conjunto de herramientas de próximageneración con triple
2021/06/22 13:35:29;INC30007162747;;;;ALPHA_ROUTER;cmartorellgo;Candelario Martorell Gomila;Parra y Lemus;Conjunto de herramientas de próximageneración con triple
2021/06/22 13:36:17;INC30007162747;;;;GREEN_BAY;;;Parra y Lemus;Conjunto de herramientas de próximageneración con triple
2021/06/22 13:36:36;INC30007162747;;;;;cmartorellgo;Candelario Martorell Gomila;Parra y Lemus;Conjunto de herramientas de próximageneración con triple
2021/06/22 13:36:55;INC30007162747;;;;;cmuñizpa;Custodia Elvira Múñiz Pastor;Parra y Lemus;Conjunto de herramientas de próximageneración con triple
2021/06/22 13:47:55;INC30007162747;;In Progress  (2);;;cpalomaresri;Che Palomares Rivero;Parra y Lemus;Conjunto de herramientas de próximageneración con triple
2021/06/22 13:51:17;INC30007162747;;Pending  (3);Client Action Required  (8000);;;;Parra y Lemus;Conjunto de herramientas de próximageneración con triple
2021/06/24 11:21:56;INC30007162747;;In Progress  (2);;;;;Parra y Lemus;Conjunto de herramientas de próximageneración con triple
2021/06/24 11:22:12;INC30007162747;;Resolved  (4);No Further Action Required  (17000);;;;Parra y Lemus;Conjunto de herramientas de próximageneración con triple
2021/07/01 18:00:00;INC30007162747;;Closed  (5);Automated Resolution Reported  (19000);;;;Parra y Lemus;Conjunto de herramientas de próximageneración con triple
2021/06/22 14:02:15;INC30007163268;Medium  (2);Assigned  (1);;ALPHA_ROUTER;;;Narváez-Santana;KnowledgeUser de conocimiento polarizado impulsado por el cliente
2021/06/22 14:02:45;INC30007163268;;;;;cromanma;Candelario Roman Mancebo;Narváez-Santana;KnowledgeUser de conocimiento polarizado impulsado por el cliente
2021/06/22 14:03:16;INC30007163268;;;;BLACK_BOX;;;Narváez-Santana;KnowledgeUser de conocimiento polarizado impulsado por el cliente
2021/06/22 14:03:31;INC30007163268;;;;;;;Narváez-Santana;KnowledgeUser de conocimiento polarizado impulsado por el cliente
2021/06/22 14:03:59;INC30007163268;;In Progress  (2);;;;;Narváez-Santana;KnowledgeUser de conocimiento polarizado impulsado por el cliente
2021/06/22 14:16:40;INC30007163268;;Pending  (3);Client Action Required  (8000);;;;Narváez-Santana;KnowledgeUser de conocimiento polarizado impulsado por el cliente
2021/06/28 23:14:46;INC30007163268;;In Progress  (2);;;;;Narváez-Santana;KnowledgeUser de conocimiento polarizado impulsado por el cliente
2021/06/28 23:15:02;INC30007163268;;Resolved  (4);Monitoring Incident  (14000);;;;Narváez-Santana;KnowledgeUser de conocimiento polarizado impulsado por el cliente
2021/07/06 02:00:00;INC30007163268;;Closed  (5);Automated Resolution Reported  (19000);;;;Narváez-Santana;KnowledgeUser de conocimiento polarizado impulsado por el cliente
2021/06/23 08:51:51;INC30007164870;Medium  (2);Assigned  (1);;ALPHA_ROUTER;;;Villegas-Salcedo e Hijo;Pronóstico didáctico operativo
2021/06/23 08:52:20;INC30007164870;;;;;cromanma;Candelario Roman Mancebo;Villegas-Salcedo e Hijo;Pronóstico didáctico operativo
2021/06/23 08:52:46;INC30007164870;;;;;;;Villegas-Salcedo e Hijo;Pronóstico didáctico operativo
2021/06/23 08:53:21;INC30007164870;;;;BLUE_CACHE;;;Villegas-Salcedo e Hijo;Pronóstico didáctico operativo
2021/06/23 09:20:57;INC30007164870;;;;;bballesterosch;Benigno Ballesteros Chacón;Villegas-Salcedo e Hijo;Pronóstico didáctico operativo
2021/06/23 09:37:07;INC30007164870;;Pending  (3);Client Action Required  (8000);;;;Villegas-Salcedo e Hijo;Pronóstico didáctico operativo
2021/06/24 07:13:13;INC30007164870;;;;;aseguiin;Aroa Seguí Iniesta;Villegas-Salcedo e Hijo;Pronóstico didáctico operativo
2021/06/24 07:13:42;INC30007164870;;Resolved  (4);Monitoring Incident  (14000);;;;Villegas-Salcedo e Hijo;Pronóstico didáctico operativo
2021/07/01 18:00:00;INC30007164870;;Closed  (5);Automated Resolution Reported  (19000);;;;Villegas-Salcedo e Hijo;Pronóstico didáctico operativo
2021/06/23 10:21:05;INC30007167403;Low  (3);Assigned  (1);;BLACK_BOX;;;Betancourt y Villa;Soporte tangible reducido
2021/06/23 10:24:23;INC30007167403;;;;;bcuellarma;Blanca Cuéllar Marcos;Betancourt y Villa;Soporte tangible reducido
2021/06/23 10:26:06;INC30007167403;;Pending  (3);Client Action Required  (8000);;;;Betancourt y Villa;Soporte tangible reducido
2021/06/24 08:31:14;INC30007167403;;Resolved  (4);No Further Action Required  (17000);;;;Betancourt y Villa;Soporte tangible reducido
2021/07/01 18:00:00;INC30007167403;;Closed  (5);Automated Resolution Reported  (19000);;;;Betancourt y Villa;Soporte tangible reducido
2021/06/23 11:47:04;INC30007168486;High  (1);Assigned  (1);;ALPHA_ROUTER;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/06/23 11:47:22;INC30007168486;;;;;cromanma;Candelario Roman Mancebo;Viajes Rincón S. de H.;Aplicación óptima en red
2021/06/23 11:47:36;INC30007168486;;;;;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/06/23 11:47:58;INC30007168486;;;;BLACK_BOX;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/06/23 12:14:26;INC30007168486;;;;;cdiezvi;Conrado Díez Vicente;Viajes Rincón S. de H.;Aplicación óptima en red
2021/06/23 12:14:26;INC30007168486;;;;;cdiezvi;Conrado Díez Vicente;Viajes Rincón S. de H.;Aplicación óptima en red
2021/06/23 12:14:27;INC30007168486;;;;;cdiezvi;Conrado Díez Vicente;Viajes Rincón S. de H.;Aplicación óptima en red
2021/06/23 12:14:42;INC30007168486;;Pending  (3);Future Enhancement  (11000);;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/06/23 18:15:08;INC30007168486;;Resolved  (4);Monitoring Incident  (14000);;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/07/01 02:00:00;INC30007168486;;Closed  (5);Automated Resolution Reported  (19000);;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/06/23 14:09:54;INC30007168614;Low  (3);Assigned  (1);;BINARY_BROADCAST;;;Betancourt y Villa;Soporte tangible reducido
2021/06/23 14:10:06;INC30007168614;;;;;curiagu;Consuela Uría Guardia;Betancourt y Villa;Soporte tangible reducido
2021/06/23 15:21:15;INC30007168614;;;;;dberrocalca;David Berrocal Cantero;Betancourt y Villa;Soporte tangible reducido
2021/06/23 15:41:20;INC30007168614;;;;GREEN_BAY;;;Betancourt y Villa;Soporte tangible reducido
2021/06/23 15:55:58;INC30007168614;;;;ALPHA_ROUTER;fcalatayudta;Fabricio Calatayud Taboada;Betancourt y Villa;Soporte tangible reducido
2021/06/23 15:59:45;INC30007168614;;;;GREEN_BAY;;;Betancourt y Villa;Soporte tangible reducido
2021/06/23 16:00:18;INC30007168614;;;;;fcalatayudta;Fabricio Calatayud Taboada;Betancourt y Villa;Soporte tangible reducido
2021/06/23 16:00:39;INC30007168614;;;;;;;Betancourt y Villa;Soporte tangible reducido
2021/06/23 16:03:23;INC30007168614;;;;;cmuñizpa;Custodia Elvira Múñiz Pastor;Betancourt y Villa;Soporte tangible reducido
2021/06/23 17:44:52;INC30007168614;;In Progress  (2);;;ctoledoma;Chema Toledo Marco;Betancourt y Villa;Soporte tangible reducido
2021/06/23 17:54:00;INC30007168614;;Assigned  (1);;CRYSTALCAVERN;;;Betancourt y Villa;Soporte tangible reducido
2021/06/23 17:54:58;INC30007168614;;;;ALPHAABYSS;;;Betancourt y Villa;Soporte tangible reducido
2021/06/23 18:20:29;INC30007168614;;;;;eechevarriapu;Esther Echevarría Pulido;Betancourt y Villa;Soporte tangible reducido
2021/06/23 18:50:55;INC30007168614;;;;GREEN_BAY;;;Betancourt y Villa;Soporte tangible reducido
2021/06/23 18:53:44;INC30007168614;;;;;cmuñizpa;Custodia Elvira Múñiz Pastor;Betancourt y Villa;Soporte tangible reducido
2021/06/23 20:39:10;INC30007168614;;In Progress  (2);;;ctoledoma;Chema Toledo Marco;Betancourt y Villa;Soporte tangible reducido
2021/06/23 20:39:31;INC30007168614;;Resolved  (4);Automated Resolution Reported  (19000);;;;Betancourt y Villa;Soporte tangible reducido
2021/07/01 02:00:00;INC30007168614;;Closed  (5);;;;;Betancourt y Villa;Soporte tangible reducido
2021/06/23 12:55:39;INC30007169382;Low  (3);Assigned  (1);;GREEN_BAY;;;Global Carretero;HUB orientado a objetos implementado
2021/06/23 13:31:42;INC30007169382;;;;ALPHA_ROUTER;cmartorellgo;Candelario Martorell Gomila;Global Carretero;HUB orientado a objetos implementado
2021/06/23 13:32:03;INC30007169382;;;;GREEN_BAY;;;Global Carretero;HUB orientado a objetos implementado
2021/06/23 13:32:26;INC30007169382;;;;;cmartorellgo;Candelario Martorell Gomila;Global Carretero;HUB orientado a objetos implementado
2021/06/23 13:33:09;INC30007169382;;;;;cmuñizpa;Custodia Elvira Múñiz Pastor;Global Carretero;HUB orientado a objetos implementado
2021/06/23 17:18:33;INC30007169382;;In Progress  (2);;;ctoledoma;Chema Toledo Marco;Global Carretero;HUB orientado a objetos implementado
2021/06/23 17:40:34;INC30007169382;;Assigned  (1);;BINARY_BANDWIDTH;;;Global Carretero;HUB orientado a objetos implementado
2021/06/23 17:46:18;INC30007169382;;;;GREEN_BAY;;;Global Carretero;HUB orientado a objetos implementado
2021/06/23 17:48:17;INC30007169382;;;;;cmuñizpa;Custodia Elvira Múñiz Pastor;Global Carretero;HUB orientado a objetos implementado
2021/06/23 18:53:14;INC30007169382;;Resolved  (4);Automated Resolution Reported  (19000);;ctoledoma;Chema Toledo Marco;Global Carretero;HUB orientado a objetos implementado
2021/07/01 02:00:00;INC30007169382;;Closed  (5);;;;;Global Carretero;HUB orientado a objetos implementado
2021/06/23 14:40:57;INC30007170390;Low  (3);Assigned  (1);;BLACK_BOX;;;Betancourt y Villa;Soporte tangible reducido
2021/06/23 14:43:54;INC30007170390;;;;;bcuellarma;Blanca Cuéllar Marcos;Betancourt y Villa;Soporte tangible reducido
2021/06/23 14:45:03;INC30007170390;;Pending  (3);Client Action Required  (8000);;;;Betancourt y Villa;Soporte tangible reducido
2021/06/24 08:36:21;INC30007170390;;Resolved  (4);No Further Action Required  (17000);;;;Betancourt y Villa;Soporte tangible reducido
2021/07/01 18:00:00;INC30007170390;;Closed  (5);Automated Resolution Reported  (19000);;;;Betancourt y Villa;Soporte tangible reducido
2021/06/23 14:40:12;INC30007170392;Medium  (2);Assigned  (1);;ALPHA_ROUTER;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/06/23 16:10:04;INC30007170392;;;;;cmartorellgo;Candelario Martorell Gomila;Viajes Rincón S. de H.;Aplicación óptima en red
2021/06/23 16:10:21;INC30007170392;;;;;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/06/23 16:10:46;INC30007170392;;;;BLUE_CACHE;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/06/23 16:51:24;INC30007170392;;;;;llujangi;Loida Luján Girona;Viajes Rincón S. de H.;Aplicación óptima en red
2021/06/23 17:01:34;INC30007170392;;Pending  (3);Automated Resolution Reported  (19000);;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/06/23 18:10:47;INC30007170392;;Resolved  (4);;;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/07/01 02:00:00;INC30007170392;;Closed  (5);;;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/06/23 18:12:34;INC30007170775;High  (1);Assigned  (1);;ALPHA_ROUTER;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/06/23 18:12:59;INC30007170775;;In Progress  (2);;;criodu;Cruz Río Duque;Viajes Rincón S. de H.;Aplicación óptima en red
2021/06/23 18:13:24;INC30007170775;;Assigned  (1);;BLUE_CACHE;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/06/23 18:14:29;INC30007170775;;;;;aalcantarazo;Azeneth Alcántara Zorrilla;Viajes Rincón S. de H.;Aplicación óptima en red
2021/06/23 18:56:52;INC30007170775;;;;;ljordaco;Leonardo Jordá Costa;Viajes Rincón S. de H.;Aplicación óptima en red
2021/06/23 18:57:08;INC30007170775;;;;;aalcantarazo;Azeneth Alcántara Zorrilla;Viajes Rincón S. de H.;Aplicación óptima en red
