Audit_date;"ID";"Priority";"Status";"Status_Reason";"Assigned_Group";"Login";"Assignee";"Company";"Company_desc"
2022/02/17 14:11:04;INC30008200296;;Assigned  (1);;ALPHA_ROUTER;;;Viajes Rincón S. de H.;Aplicación óptima en red
2022/02/17 14:12:39;INC30008200296;;;;BLUE_CACHE;;;Viajes Rincón S. de H.;Aplicación óptima en red
2022/02/17 19:51:09;INC30008200296;;Pending  (3);Future Enhancement  (11000);;atenorioto;Adelia Tenorio Tormo;Viajes Rincón S. de H.;Aplicación óptima en red
2022/02/18 20:17:00;INC30008200296;;Resolved  (4);Automated Resolution Reported  (19000);;;;Viajes Rincón S. de H.;Aplicación óptima en red
2022/02/21 15:02:20;INC30008200296;;Assigned  (1);;;;;Viajes Rincón S. de H.;Aplicación óptima en red
2022/03/03 15:08:02;INC30008200296;;Resolved  (4);No Further Action Required  (17000);;;;Viajes Rincón S. de H.;Aplicación óptima en red
2022/03/10 18:00:00;INC30008200296;;Closed  (5);Automated Resolution Reported  (19000);;;;Viajes Rincón S. de H.;Aplicación óptima en red
2022/02/15 16:33:15;INC30008201567;High  (1);Assigned  (1);;ALPHA_ROUTER;;;Rosales, Blanco y Gálvez SRL;Monitoreo ergonómico escalable
2022/02/15 16:40:41;INC30008201567;;;;;cvelascove;Carlito Velasco Verdú;Rosales, Blanco y Gálvez SRL;Monitoreo ergonómico escalable
2022/02/15 16:41:32;INC30008201567;;;;BITBLAZE;;;Rosales, Blanco y Gálvez SRL;Monitoreo ergonómico escalable
2022/02/15 16:46:20;INC30008201567;;;;ALPHA_ROUTER;;;Rosales, Blanco y Gálvez SRL;Monitoreo ergonómico escalable
2022/02/15 16:57:40;INC30008201567;;;;BUFFERBAY;;;Rosales, Blanco y Gálvez SRL;Monitoreo ergonómico escalable
2022/02/15 17:09:14;INC30008201567;;;;BITBLAZE;;;Rosales, Blanco y Gálvez SRL;Monitoreo ergonómico escalable
2022/02/15 17:14:55;INC30008201567;;;;ALPHA_ROUTER;;;Rosales, Blanco y Gálvez SRL;Monitoreo ergonómico escalable
2022/02/15 17:31:00;INC30008201567;;;;INFOPULSE;;;Rosales, Blanco y Gálvez SRL;Monitoreo ergonómico escalable
2022/02/15 17:55:39;INC30008201567;;In Progress  (2);;;abecerragi;Aristides Becerra Gimeno;Rosales, Blanco y Gálvez SRL;Monitoreo ergonómico escalable
2022/02/15 17:55:50;INC30008201567;;Pending  (3);Third Party Vendor Action Reqd  (7000);;;;Rosales, Blanco y Gálvez SRL;Monitoreo ergonómico escalable
2022/02/16 10:24:44;INC30008201567;;In Progress  (2);;;;;Rosales, Blanco y Gálvez SRL;Monitoreo ergonómico escalable
2022/02/18 11:10:48;INC30008201567;;Assigned  (1);;ALPHA_ROUTER;;;Rosales, Blanco y Gálvez SRL;Monitoreo ergonómico escalable
2022/02/18 11:16:01;INC30008201567;;;;ALPHA_ASN;;;Rosales, Blanco y Gálvez SRL;Monitoreo ergonómico escalable
2022/02/18 11:16:28;INC30008201567;;;;;cmelerora;Ciro Melero Ramos;Rosales, Blanco y Gálvez SRL;Monitoreo ergonómico escalable
2022/02/18 11:16:44;INC30008201567;;In Progress  (2);;;;;Rosales, Blanco y Gálvez SRL;Monitoreo ergonómico escalable
2022/02/18 11:20:19;INC30008201567;;Assigned  (1);;ALPHA_ROUTER;;;Rosales, Blanco y Gálvez SRL;Monitoreo ergonómico escalable
2022/02/18 11:28:13;INC30008201567;;;;BLUE_CACHE;;;Rosales, Blanco y Gálvez SRL;Monitoreo ergonómico escalable
2022/02/18 11:52:58;INC30008201567;;In Progress  (2);;;aaragonesva;África Azucena Aragonés Varela;Rosales, Blanco y Gálvez SRL;Monitoreo ergonómico escalable
2022/02/18 12:15:50;INC30008201567;;Assigned  (1);;BLACK_BOX;;;Rosales, Blanco y Gálvez SRL;Monitoreo ergonómico escalable
2022/02/18 12:16:38;INC30008201567;;;;INFOPULSE;;;Rosales, Blanco y Gálvez SRL;Monitoreo ergonómico escalable
2022/02/21 10:52:13;INC30008201567;;;;ALPHA_ROUTER;;;Rosales, Blanco y Gálvez SRL;Monitoreo ergonómico escalable
2022/02/21 12:39:41;INC30008201567;;;;;cmuñizpa;Custodia Elvira Múñiz Pastor;Rosales, Blanco y Gálvez SRL;Monitoreo ergonómico escalable
2022/02/21 13:24:09;INC30008201567;;;;INFOPULSE;;;Rosales, Blanco y Gálvez SRL;Monitoreo ergonómico escalable
2022/02/21 13:52:11;INC30008201567;;;;ALPHA_ROUTER;;;Rosales, Blanco y Gálvez SRL;Monitoreo ergonómico escalable
2022/02/21 14:23:49;INC30008201567;;;;BLACK_BOX;cmuñizpa;Custodia Elvira Múñiz Pastor;Rosales, Blanco y Gálvez SRL;Monitoreo ergonómico escalable
2022/02/21 14:29:08;INC30008201567;;;;INFOPULSE;;;Rosales, Blanco y Gálvez SRL;Monitoreo ergonómico escalable
2022/02/21 14:35:21;INC30008201567;;;;ALPHA_ROUTER;;;Rosales, Blanco y Gálvez SRL;Monitoreo ergonómico escalable
2022/02/21 14:37:10;INC30008201567;;;;BLACK_BOX;cmuñizpa;Custodia Elvira Múñiz Pastor;Rosales, Blanco y Gálvez SRL;Monitoreo ergonómico escalable
2022/02/21 14:38:47;INC30008201567;;;;;blopezce;Balduino López Cervantes;Rosales, Blanco y Gálvez SRL;Monitoreo ergonómico escalable
2022/02/21 16:19:24;INC30008201567;;;;INFOPULSE;;;Rosales, Blanco y Gálvez SRL;Monitoreo ergonómico escalable
2022/02/21 16:53:27;INC30008201567;;;;ALPHA_ROUTER;;;Rosales, Blanco y Gálvez SRL;Monitoreo ergonómico escalable
2022/02/21 16:59:39;INC30008201567;;;;BLACK_BOX;blopezce;Balduino López Cervantes;Rosales, Blanco y Gálvez SRL;Monitoreo ergonómico escalable
2022/02/21 17:02:49;INC30008201567;;;;INFOPULSE;;;Rosales, Blanco y Gálvez SRL;Monitoreo ergonómico escalable
2022/02/25 14:44:17;INC30008201567;;;;ALPHA_ROUTER;;;Rosales, Blanco y Gálvez SRL;Monitoreo ergonómico escalable
2022/02/25 14:53:41;INC30008201567;;;;BLACK_BOX;cmuñizpa;Custodia Elvira Múñiz Pastor;Rosales, Blanco y Gálvez SRL;Monitoreo ergonómico escalable
2022/02/25 14:56:27;INC30008201567;;;;;blopezce;Balduino López Cervantes;Rosales, Blanco y Gálvez SRL;Monitoreo ergonómico escalable
2022/02/25 15:37:12;INC30008201567;;Pending  (3);Client Action Required  (8000);;dagulloes;Diego Agullo Esparza;Rosales, Blanco y Gálvez SRL;Monitoreo ergonómico escalable
2022/03/11 08:48:20;INC30008201567;;In Progress  (2);;;;;Rosales, Blanco y Gálvez SRL;Monitoreo ergonómico escalable
2022/03/11 08:48:39;INC30008201567;;Resolved  (4);Automated Resolution Reported  (19000);;;;Rosales, Blanco y Gálvez SRL;Monitoreo ergonómico escalable
2022/03/11 09:22:53;INC30008201567;;Assigned  (1);;;;;Rosales, Blanco y Gálvez SRL;Monitoreo ergonómico escalable
2022/03/11 09:23:09;INC30008201567;;;;INFOPULSE;;;Rosales, Blanco y Gálvez SRL;Monitoreo ergonómico escalable
2022/03/11 10:00:03;INC30008201567;;;;BLACK_BOX;;;Rosales, Blanco y Gálvez SRL;Monitoreo ergonómico escalable
2022/03/11 10:00:22;INC30008201567;;;;ALPHA_ROUTER;;;Rosales, Blanco y Gálvez SRL;Monitoreo ergonómico escalable
2022/03/11 10:01:24;INC30008201567;;;;BLACK_BOX;blopezce;Balduino López Cervantes;Rosales, Blanco y Gálvez SRL;Monitoreo ergonómico escalable
2022/03/11 10:04:31;INC30008201567;;Resolved  (4);No Further Action Required  (17000);;dagulloes;Diego Agullo Esparza;Rosales, Blanco y Gálvez SRL;Monitoreo ergonómico escalable
2022/03/18 07:47:47;INC30008201567;;Closed  (5);;;;;Rosales, Blanco y Gálvez SRL;Monitoreo ergonómico escalable
2022/02/15 18:29:33;INC30008202255;High  (1);Assigned  (1);;ALPHA_ROUTER;;;Valladares y Bahena y Flia.;OpenSystem de transición centrado en el usuario
2022/02/15 18:30:16;INC30008202255;;;;;gpontes;Guadalupe Pont Escribano;Valladares y Bahena y Flia.;OpenSystem de transición centrado en el usuario
2022/02/15 18:30:58;INC30008202255;;;;BLACK_BOX;;;Valladares y Bahena y Flia.;OpenSystem de transición centrado en el usuario
2022/02/15 18:31:23;INC30008202255;;In Progress  (2);;;;;Valladares y Bahena y Flia.;OpenSystem de transición centrado en el usuario
2022/02/15 18:37:33;INC30008202255;;Pending  (3);Client Action Required  (8000);;;;Valladares y Bahena y Flia.;OpenSystem de transición centrado en el usuario
2022/02/23 07:56:57;INC30008202255;;Resolved  (4);No Further Action Required  (17000);;;;Valladares y Bahena y Flia.;OpenSystem de transición centrado en el usuario
2022/03/02 18:00:00;INC30008202255;;Closed  (5);Automated Resolution Reported  (19000);;;;Valladares y Bahena y Flia.;OpenSystem de transición centrado en el usuario
2022/02/16 16:16:33;INC30008208523;Low  (3);Assigned  (1);;ORANGE_BUFFER;bgoicoecheaca;Begoña Maribel Goicoechea Campillo;Betancourt y Villa;Soporte tangible reducido
2022/02/17 15:14:57;INC30008208523;;Pending  (3);Infrastructure Change  (9000);;;;Betancourt y Villa;Soporte tangible reducido
2022/03/01 09:35:48;INC30008208523;;Resolved  (4);No Further Action Required  (17000);;;;Betancourt y Villa;Soporte tangible reducido
2022/03/08 18:00:00;INC30008208523;;Closed  (5);Automated Resolution Reported  (19000);;;;Betancourt y Villa;Soporte tangible reducido
2022/02/17 09:34:54;INC30008210848;Medium  (2);Assigned  (1);;ALPHA_ROUTER;;;Araña y Venegas e Hijo;Infraestructura bifurcada administrada
2022/02/17 09:35:53;INC30008210848;;;;;fescalonama;Fátima Escalona Mayoral;Araña y Venegas e Hijo;Infraestructura bifurcada administrada
2022/02/17 09:36:14;INC30008210848;;;;BLACK_BOX;;;Araña y Venegas e Hijo;Infraestructura bifurcada administrada
2022/02/17 09:37:07;INC30008210848;;;;;fescalonama;Fátima Escalona Mayoral;Araña y Venegas e Hijo;Infraestructura bifurcada administrada
2022/02/17 09:39:36;INC30008210848;;In Progress  (2);;;;;Araña y Venegas e Hijo;Infraestructura bifurcada administrada
2022/02/17 09:44:14;INC30008210848;;Assigned  (1);;;cpozota;Clarisa Pozo Tamarit;Araña y Venegas e Hijo;Infraestructura bifurcada administrada
2022/02/17 09:46:48;INC30008210848;;In Progress  (2);;;dagulloes;Diego Agullo Esparza;Araña y Venegas e Hijo;Infraestructura bifurcada administrada
2022/02/17 10:39:49;INC30008210848;;Assigned  (1);;;fescalonama;Fátima Escalona Mayoral;Araña y Venegas e Hijo;Infraestructura bifurcada administrada
2022/02/17 10:40:06;INC30008210848;;Pending  (3);Client Action Required  (8000);;;;Araña y Venegas e Hijo;Infraestructura bifurcada administrada
2022/03/11 11:03:24;INC30008210848;;Resolved  (4);No Further Action Required  (17000);;;;Araña y Venegas e Hijo;Infraestructura bifurcada administrada
2022/03/18 18:00:00;INC30008210848;;Closed  (5);Automated Resolution Reported  (19000);;;;Araña y Venegas e Hijo;Infraestructura bifurcada administrada
2022/02/17 11:34:22;INC30008212932;Medium  (2);Assigned  (1);;ALPHA_ROUTER;;;Díez, Márquez y Vega SA;Infraestructura radical realineada
2022/02/17 11:35:35;INC30008212932;;;;;fescalonama;Fátima Escalona Mayoral;Díez, Márquez y Vega SA;Infraestructura radical realineada
2022/02/17 11:36:22;INC30008212932;;;;BLUE_CACHE;;;Díez, Márquez y Vega SA;Infraestructura radical realineada
2022/02/18 09:08:30;INC30008212932;;;;;bhierropi;Bernabé Hierro Piñol;Díez, Márquez y Vega SA;Infraestructura radical realineada
2022/02/18 15:12:03;INC30008212932;;Pending  (3);Future Enhancement  (11000);;;;Díez, Márquez y Vega SA;Infraestructura radical realineada
2022/02/25 13:19:24;INC30008212932;;Resolved  (4);No Further Action Required  (17000);;;;Díez, Márquez y Vega SA;Infraestructura radical realineada
2022/03/04 18:00:00;INC30008212932;;Closed  (5);Automated Resolution Reported  (19000);;;;Díez, Márquez y Vega SA;Infraestructura radical realineada
2022/02/17 19:12:05;INC30008216273;Medium  (2);Assigned  (1);;BUFFERBAY;;;Betancourt y Villa;Soporte tangible reducido
2022/02/17 23:12:28;INC30008216273;;In Progress  (2);;;aaragonesva;África Azucena Aragonés Varela;Betancourt y Villa;Soporte tangible reducido
2022/02/18 10:38:34;INC30008216273;;Assigned  (1);;GREEN_BAY;;;Betancourt y Villa;Soporte tangible reducido
2022/02/18 10:41:03;INC30008216273;;;;ALPHA_ROUTER;dsevillace;Diana Sevilla Cerezo;Betancourt y Villa;Soporte tangible reducido
2022/02/18 10:41:28;INC30008216273;;;;GREEN_BAY;cmuñizpa;Custodia Elvira Múñiz Pastor;Betancourt y Villa;Soporte tangible reducido
2022/02/18 10:46:40;INC30008216273;;;;;alloretca;Ainoa Lloret Capdevila;Betancourt y Villa;Soporte tangible reducido
2022/02/18 10:49:04;INC30008216273;;Pending  (3);Client Action Required  (8000);;;;Betancourt y Villa;Soporte tangible reducido
2022/02/18 11:02:32;INC30008216273;;Assigned  (1);;BUFFERBAY;;;Betancourt y Villa;Soporte tangible reducido
2022/02/21 10:49:59;INC30008216273;;;;GREEN_BAY;;;Betancourt y Villa;Soporte tangible reducido
2022/02/21 10:50:21;INC30008216273;;;;;cmuñizpa;Custodia Elvira Múñiz Pastor;Betancourt y Villa;Soporte tangible reducido
2022/02/21 11:32:46;INC30008216273;;;;;alloretca;Ainoa Lloret Capdevila;Betancourt y Villa;Soporte tangible reducido
2022/02/21 11:35:15;INC30008216273;;Pending  (3);Client Action Required  (8000);;;;Betancourt y Villa;Soporte tangible reducido
2022/02/23 13:39:35;INC30008216273;;Resolved  (4);No Further Action Required  (17000);;;;Betancourt y Villa;Soporte tangible reducido
2022/03/02 18:00:00;INC30008216273;;Closed  (5);Automated Resolution Reported  (19000);;;;Betancourt y Villa;Soporte tangible reducido
2022/02/18 09:19:54;INC30008219094;Medium  (2);Assigned  (1);;ALPHA_ROUTER;;;Cortés, Guevara y Solorzano SRL;Colaboración virtual de la sexta generación
2022/02/18 09:27:38;INC30008219094;;;;;cvelascove;Carlito Velasco Verdú;Cortés, Guevara y Solorzano SRL;Colaboración virtual de la sexta generación
2022/02/18 09:32:16;INC30008219094;;;;BLUE_CACHE;;;Cortés, Guevara y Solorzano SRL;Colaboración virtual de la sexta generación
2022/02/18 09:32:49;INC30008219094;;;;;cmuñizpa;Custodia Elvira Múñiz Pastor;Cortés, Guevara y Solorzano SRL;Colaboración virtual de la sexta generación
2022/02/18 09:52:43;INC30008219094;;;;;amedinaag;Andrea Medina Agustín;Cortés, Guevara y Solorzano SRL;Colaboración virtual de la sexta generación
2022/02/18 13:12:09;INC30008219094;;Pending  (3);Client Action Required  (8000);;;;Cortés, Guevara y Solorzano SRL;Colaboración virtual de la sexta generación
2022/02/22 09:42:25;INC30008219094;;Resolved  (4);Automated Resolution Reported  (19000);;;;Cortés, Guevara y Solorzano SRL;Colaboración virtual de la sexta generación
2022/03/01 18:00:00;INC30008219094;;Closed  (5);;;;;Cortés, Guevara y Solorzano SRL;Colaboración virtual de la sexta generación
2022/02/19 08:38:28;INC30008224067;Medium  (2);Assigned  (1);;ALPHA_ROUTER;;;Araña y Venegas e Hijo;Infraestructura bifurcada administrada
2022/02/19 08:39:35;INC30008224067;;;;;fescalonama;Fátima Escalona Mayoral;Araña y Venegas e Hijo;Infraestructura bifurcada administrada
2022/02/19 08:40:27;INC30008224067;;;;BLACK_BOX;;;Araña y Venegas e Hijo;Infraestructura bifurcada administrada
2022/02/19 08:41:30;INC30008224067;;;;;fescalonama;Fátima Escalona Mayoral;Araña y Venegas e Hijo;Infraestructura bifurcada administrada
2022/02/19 08:43:55;INC30008224067;;;;;cpozota;Clarisa Pozo Tamarit;Araña y Venegas e Hijo;Infraestructura bifurcada administrada
2022/02/19 11:15:21;INC30008224067;;;;;dagulloes;Diego Agullo Esparza;Araña y Venegas e Hijo;Infraestructura bifurcada administrada
2022/02/21 10:54:21;INC30008224067;;;;;cromanma;Candelario Roman Mancebo;Araña y Venegas e Hijo;Infraestructura bifurcada administrada
2022/02/21 11:41:10;INC30008224067;;In Progress  (2);;;;;Araña y Venegas e Hijo;Infraestructura bifurcada administrada
2022/02/21 11:48:00;INC30008224067;;Assigned  (1);;;csoleraab;Concha Solera Abellán;Araña y Venegas e Hijo;Infraestructura bifurcada administrada
2022/02/21 11:48:18;INC30008224067;;Pending  (3);Client Action Required  (8000);;;;Araña y Venegas e Hijo;Infraestructura bifurcada administrada
2022/02/21 14:52:27;INC30008224067;;Assigned  (1);;;criveraca;Candela Rivera Calvo;Araña y Venegas e Hijo;Infraestructura bifurcada administrada
2022/02/21 15:23:05;INC30008224067;;Pending  (3);Client Action Required  (8000);;;;Araña y Venegas e Hijo;Infraestructura bifurcada administrada
2022/02/21 18:23:05;INC30008224067;;Resolved  (4);Automated Resolution Reported  (19000);;;;Araña y Venegas e Hijo;Infraestructura bifurcada administrada
2022/03/01 02:00:00;INC30008224067;;Closed  (5);;;;;Araña y Venegas e Hijo;Infraestructura bifurcada administrada
2022/02/20 04:02:40;INC30008225113;High  (1);Assigned  (1);;ALPHA_ROUTER;;;Centro Laureano-Lara;Migración intermedia orgánica
2022/02/20 04:03:36;INC30008225113;;;;;gpontes;Guadalupe Pont Escribano;Centro Laureano-Lara;Migración intermedia orgánica
2022/02/20 04:04:37;INC30008225113;;In Progress  (2);;BLUE_CACHE;;;Centro Laureano-Lara;Migración intermedia orgánica
2022/02/20 04:13:15;INC30008225113;;Pending  (3);Client Action Required  (8000);;;;Centro Laureano-Lara;Migración intermedia orgánica
2022/02/21 22:52:18;INC30008225113;;Resolved  (4);No Further Action Required  (17000);;;;Centro Laureano-Lara;Migración intermedia orgánica
2022/03/01 02:00:00;INC30008225113;;Closed  (5);Automated Resolution Reported  (19000);;;;Centro Laureano-Lara;Migración intermedia orgánica
2022/02/20 17:56:24;INC30008225169;High  (1);Assigned  (1);;ALPHA_ROUTER;;;Global Contreras;Soporte neutral equilibrado
2022/02/20 17:56:57;INC30008225169;;;;BLACK_BOX;evarelape;Estefanía Varela Pedraza;Global Contreras;Soporte neutral equilibrado
2022/02/20 17:58:14;INC30008225169;;In Progress  (2);;;;;Global Contreras;Soporte neutral equilibrado
2022/02/20 18:03:50;INC30008225169;;Pending  (3);Client Action Required  (8000);;;;Global Contreras;Soporte neutral equilibrado
2022/02/22 09:43:06;INC30008225169;;;;;csoleraab;Concha Solera Abellán;Global Contreras;Soporte neutral equilibrado
2022/03/01 23:12:43;INC30008225169;;Resolved  (4);Automated Resolution Reported  (19000);;criveraca;Candela Rivera Calvo;Global Contreras;Soporte neutral equilibrado
2022/03/09 02:00:00;INC30008225169;;Closed  (5);;;;;Global Contreras;Soporte neutral equilibrado
2022/02/20 05:35:52;INC30008225301;High  (1);Assigned  (1);;ALPHA_ROUTER;;;Álvarez-Gastélum y Asoc.;Flexibilidad progresiva sensible al contexto
2022/02/20 05:36:27;INC30008225301;;;;;gpontes;Guadalupe Pont Escribano;Álvarez-Gastélum y Asoc.;Flexibilidad progresiva sensible al contexto
2022/02/20 05:37:21;INC30008225301;;In Progress  (2);;BLUE_CACHE;;;Álvarez-Gastélum y Asoc.;Flexibilidad progresiva sensible al contexto
2022/02/20 05:42:30;INC30008225301;;Pending  (3);Client Action Required  (8000);;;;Álvarez-Gastélum y Asoc.;Flexibilidad progresiva sensible al contexto
2022/02/21 22:53:19;INC30008225301;;Resolved  (4);No Further Action Required  (17000);;;;Álvarez-Gastélum y Asoc.;Flexibilidad progresiva sensible al contexto
2022/03/01 02:00:00;INC30008225301;;Closed  (5);Automated Resolution Reported  (19000);;;;Álvarez-Gastélum y Asoc.;Flexibilidad progresiva sensible al contexto
2022/02/20 10:00:57;INC30008225320;Critical  (0);Assigned  (1);;ALPHA_ROUTER;;;Viajes Rincón S. de H.;Aplicación óptima en red
2022/02/20 10:24:32;INC30008225320;;;;;fescalonama;Fátima Escalona Mayoral;Viajes Rincón S. de H.;Aplicación óptima en red
2022/02/20 10:27:32;INC30008225320;;;;;;;Viajes Rincón S. de H.;Aplicación óptima en red
2022/02/20 10:33:25;INC30008225320;;;;;;;Viajes Rincón S. de H.;Aplicación óptima en red
2022/02/20 10:36:17;INC30008225320;;;;ALPHAASCENT;;;Viajes Rincón S. de H.;Aplicación óptima en red
2022/02/20 10:36:36;INC30008225320;;;;;lmarcoal;Leticia Marco Álvarez;Viajes Rincón S. de H.;Aplicación óptima en red
2022/02/20 10:57:08;INC30008225320;;;;ALPHA_ROUTER;;;Viajes Rincón S. de H.;Aplicación óptima en red
2022/02/20 11:13:24;INC30008225320;;;;;fescalonama;Fátima Escalona Mayoral;Viajes Rincón S. de H.;Aplicación óptima en red
2022/02/20 11:16:05;INC30008225320;;;;BLUE_CACHE;;;Viajes Rincón S. de H.;Aplicación óptima en red
2022/02/20 11:54:26;INC30008225320;;;;;anavarreteag;Albert Navarrete Aguirre;Viajes Rincón S. de H.;Aplicación óptima en red
2022/02/28 12:10:02;INC30008225320;;Resolved  (4);No Further Action Required  (17000);;;;Viajes Rincón S. de H.;Aplicación óptima en red
2022/03/07 18:00:00;INC30008225320;;Closed  (5);Automated Resolution Reported  (19000);;;;Viajes Rincón S. de H.;Aplicación óptima en red
2022/02/20 20:21:09;INC30008225367;High  (1);Assigned  (1);;ALPHA_ROUTER;;;Díez, Márquez y Vega SA;Infraestructura radical realineada
2022/02/20 20:21:39;INC30008225367;;;;;evarelape;Estefanía Varela Pedraza;Díez, Márquez y Vega SA;Infraestructura radical realineada
2022/02/20 20:22:39;INC30008225367;;;;RED_ALPHA;;;Díez, Márquez y Vega SA;Infraestructura radical realineada
2022/02/20 20:44:39;INC30008225367;;In Progress  (2);;;aaragonesva;África Azucena Aragonés Varela;Díez, Márquez y Vega SA;Infraestructura radical realineada
2022/02/21 07:17:09;INC30008225367;;Pending  (3);Client Action Required  (8000);;;;Díez, Márquez y Vega SA;Infraestructura radical realineada
2022/02/21 07:51:13;INC30008225367;;Assigned  (1);;BLACK_BOX;;;Díez, Márquez y Vega SA;Infraestructura radical realineada
2022/02/21 10:30:48;INC30008225367;;;;;grosadoca;Genoveva Rosado Cañas;Díez, Márquez y Vega SA;Infraestructura radical realineada
2022/02/21 12:17:40;INC30008225367;;Pending  (3);Client Action Required  (8000);;;;Díez, Márquez y Vega SA;Infraestructura radical realineada
2022/02/23 10:38:46;INC30008225367;;Resolved  (4);No Further Action Required  (17000);;;;Díez, Márquez y Vega SA;Infraestructura radical realineada
2022/03/02 18:00:00;INC30008225367;;Closed  (5);Automated Resolution Reported  (19000);;;;Díez, Márquez y Vega SA;Infraestructura radical realineada
2022/02/20 19:45:19;INC30008225614;Critical  (0);Assigned  (1);;ALPHA_ROUTER;;;Viajes Rincón S. de H.;Aplicación óptima en red
2022/02/20 19:51:43;INC30008225614;;;;;evarelape;Estefanía Varela Pedraza;Viajes Rincón S. de H.;Aplicación óptima en red
2022/02/20 19:53:00;INC30008225614;Medium  (2);;;;;;Viajes Rincón S. de H.;Aplicación óptima en red
2022/02/20 19:57:12;INC30008225614;;;;YELLOW_TERA;;;Viajes Rincón S. de H.;Aplicación óptima en red
2022/02/21 07:01:42;INC30008225614;;In Progress  (2);;;aaragonesva;África Azucena Aragonés Varela;Viajes Rincón S. de H.;Aplicación óptima en red
