Audit_date;"ID";"Priority";"Status";"Status_Reason";"Assigned_Group";"Login";"Assignee";"Company";"Company_desc"
2021/03/27 05:24:31;INC30006618148;;;;BLUE_CACHE;cmuñizpa;Custodia Elvira Múñiz Pastor;Roque-Figueroa S. de H.;Enfoque de base de base ascendente
2021/03/29 04:15:29;INC30006618148;;Pending  (3);Client Action Required  (8000);;;;Roque-Figueroa S. de H.;Enfoque de base de base ascendente
2021/03/29 08:07:48;INC30006618148;;;;;cpalomaresri;Che Palomares Rivero;Roque-Figueroa S. de H.;Enfoque de base de base ascendente
2021/03/29 12:21:24;INC30006618148;;Assigned  (1);;GREEN_BAY;;;Roque-Figueroa S. de H.;Enfoque de base de base ascendente
2021/03/29 12:21:56;INC30006618148;;;;;cpalomaresri;Che Palomares Rivero;Roque-Figueroa S. de H.;Enfoque de base de base ascendente
2021/03/29 12:29:03;INC30006618148;;Pending  (3);Client Action Required  (8000);;;;Roque-Figueroa S. de H.;Enfoque de base de base ascendente
2021/03/30 08:59:29;INC30006618148;;Assigned  (1);;;cnicolauma;Cristina Nicolau Marin;Roque-Figueroa S. de H.;Enfoque de base de base ascendente
2021/03/30 13:12:43;INC30006618148;;Pending  (3);Client Action Required  (8000);;;;Roque-Figueroa S. de H.;Enfoque de base de base ascendente
2021/04/06 16:23:19;INC30006618148;;Resolved  (4);Automated Resolution Reported  (19000);;;;Roque-Figueroa S. de H.;Enfoque de base de base ascendente
2021/04/13 18:00:00;INC30006618148;;Closed  (5);;;;;Roque-Figueroa S. de H.;Enfoque de base de base ascendente
2021/03/17 16:01:44;INC30006644935;Medium  (2);Assigned  (1);;ALPHA_ROUTER;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/17 16:03:08;INC30006644935;;;;;damadorma;Domitila Amador Manzanares;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/17 16:04:15;INC30006644935;;;;BYTEBLAST;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/17 16:04:50;INC30006644935;;;;;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/17 16:05:38;INC30006644935;;;;;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/17 16:05:56;INC30006644935;;;;;dsevillace;Diana Sevilla Cerezo;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/17 16:07:40;INC30006644935;;In Progress  (2);;;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/17 16:12:09;INC30006644935;;Assigned  (1);;ALPHA_ACROBAT;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/17 16:33:14;INC30006644935;;;;;oestebanma;Oriana Esteban Mascaró;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/17 16:34:58;INC30006644935;;Pending  (3);Client Action Required  (8000);;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/17 16:58:38;INC30006644935;;Assigned  (1);;ALPHA_ROUTER;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/17 17:04:32;INC30006644935;;;;;cvelascove;Carlito Velasco Verdú;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/17 17:04:49;INC30006644935;;;;BYTEBLAST;dsevillace;Diana Sevilla Cerezo;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/17 17:09:07;INC30006644935;;In Progress  (2);;;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/17 17:10:58;INC30006644935;;Assigned  (1);;ALPHA_ACROBAT;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/17 18:56:02;INC30006644935;;;;;llarrañagaca;Luna Larrañaga Castellanos;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/17 19:03:47;INC30006644935;;Pending  (3);Client Action Required  (8000);;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/18 09:39:25;INC30006644935;;Assigned  (1);;ALPHA_ROUTER;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/18 09:43:15;INC30006644935;;;;;cvelascove;Carlito Velasco Verdú;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/18 09:44:05;INC30006644935;;;;;cmuñizpa;Custodia Elvira Múñiz Pastor;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/18 09:46:01;INC30006644935;;;;BYTEBLAST;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/18 13:48:50;INC30006644935;;In Progress  (2);;;cferreroca;Charo Ferrero Carranza;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/18 13:49:22;INC30006644935;;Assigned  (1);;ALPHA_ACROBAT;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/18 15:58:31;INC30006644935;;;;;llarrañagaca;Luna Larrañaga Castellanos;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/18 16:04:07;INC30006644935;;;;ALPHA_ROUTER;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/18 16:11:44;INC30006644935;;;;BYTEBLAST;cmuñizpa;Custodia Elvira Múñiz Pastor;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/18 16:28:19;INC30006644935;;;;ORANGE_BUFFER;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/18 16:51:18;INC30006644935;;;;;cmuñizpa;Custodia Elvira Múñiz Pastor;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/18 17:03:45;INC30006644935;;In Progress  (2);;;elobote;Evangelina Lobo Tena;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/18 17:04:02;INC30006644935;;Pending  (3);Client Action Required  (8000);;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/25 12:25:32;INC30006644935;;Resolved  (4);Automated Resolution Reported  (19000);;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/04/01 18:00:00;INC30006644935;;Closed  (5);;;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/18 11:21:39;INC30006649743;High  (1);Assigned  (1);;GREEN_BAY;;;Castellanos, Ocasio y Samaniego e Hijos;Matrices sistemáticas centradas en el cliente
2021/03/18 11:30:06;INC30006649743;;;;ALPHA_ROUTER;cvelascove;Carlito Velasco Verdú;Castellanos, Ocasio y Samaniego e Hijos;Matrices sistemáticas centradas en el cliente
2021/03/18 11:30:51;INC30006649743;;;;GREEN_BAY;cmuñizpa;Custodia Elvira Múñiz Pastor;Castellanos, Ocasio y Samaniego e Hijos;Matrices sistemáticas centradas en el cliente
2021/03/18 11:32:09;INC30006649743;;In Progress  (2);;;cpalomaresri;Che Palomares Rivero;Castellanos, Ocasio y Samaniego e Hijos;Matrices sistemáticas centradas en el cliente
2021/03/18 12:36:06;INC30006649743;;Pending  (3);Client Action Required  (8000);;;;Castellanos, Ocasio y Samaniego e Hijos;Matrices sistemáticas centradas en el cliente
2021/03/18 14:37:39;INC30006649743;;Assigned  (1);;;anavarreteag;Albert Navarrete Aguirre;Castellanos, Ocasio y Samaniego e Hijos;Matrices sistemáticas centradas en el cliente
2021/03/18 15:47:01;INC30006649743;;In Progress  (2);;;;;Castellanos, Ocasio y Samaniego e Hijos;Matrices sistemáticas centradas en el cliente
2021/03/18 15:48:29;INC30006649743;;Pending  (3);Client Action Required  (8000);;;;Castellanos, Ocasio y Samaniego e Hijos;Matrices sistemáticas centradas en el cliente
2021/03/24 17:08:42;INC30006649743;;In Progress  (2);;;;;Castellanos, Ocasio y Samaniego e Hijos;Matrices sistemáticas centradas en el cliente
2021/03/24 17:10:28;INC30006649743;;Resolved  (4);Automated Resolution Reported  (19000);;;;Castellanos, Ocasio y Samaniego e Hijos;Matrices sistemáticas centradas en el cliente
2021/04/01 02:00:00;INC30006649743;;Closed  (5);;;;;Castellanos, Ocasio y Samaniego e Hijos;Matrices sistemáticas centradas en el cliente
2021/03/22 13:48:42;INC30006665695;Low  (3);Assigned  (1);;BLUE_CACHE;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/22 13:54:41;INC30006665695;;;;ALPHA_ROUTER;cvelascove;Carlito Velasco Verdú;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/22 13:55:09;INC30006665695;;;;;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/22 13:56:50;INC30006665695;;;;ALPHAASCENT;fherreroto;Feliciano Herrero Torrents;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/22 15:06:33;INC30006665695;;;;;lmarcoal;Leticia Marco Álvarez;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/22 15:12:00;INC30006665695;;;;FIREWALL_FILE;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/22 16:21:21;INC30006665695;;;;ALPHA_ACROBAT;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/22 16:24:32;INC30006665695;;;;ALPHA_ROUTER;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/22 16:27:33;INC30006665695;;;;;cvelascove;Carlito Velasco Verdú;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/22 16:27:52;INC30006665695;;;;BLUE_CACHE;cmuñizpa;Custodia Elvira Múñiz Pastor;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/23 05:01:53;INC30006665695;;;;;cnicolauma;Cristina Nicolau Marin;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/24 15:53:44;INC30006665695;;;;;anavarreteag;Albert Navarrete Aguirre;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/24 17:42:17;INC30006665695;;Resolved  (4);Automated Resolution Reported  (19000);;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/04/01 02:00:00;INC30006665695;;Closed  (5);;;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/22 16:53:30;INC30006666768;Medium  (2);Assigned  (1);;ALPHA_ROUTER;;;Air Angulo e Hija;Moderador discreto asimilado
2021/03/22 16:55:23;INC30006666768;;;;;csoleraab;Concha Solera Abellán;Air Angulo e Hija;Moderador discreto asimilado
2021/03/22 16:56:35;INC30006666768;;;;BLACK_BOX;;;Air Angulo e Hija;Moderador discreto asimilado
2021/03/22 16:57:05;INC30006666768;;;;;;;Air Angulo e Hija;Moderador discreto asimilado
2021/03/22 16:58:17;INC30006666768;;In Progress  (2);;;;;Air Angulo e Hija;Moderador discreto asimilado
2021/03/22 16:58:31;INC30006666768;;Assigned  (1);;;cmuñizpa;Custodia Elvira Múñiz Pastor;Air Angulo e Hija;Moderador discreto asimilado
2021/03/23 10:27:27;INC30006666768;;;;;aaznarga;Alexandra Aznar Gargallo;Air Angulo e Hija;Moderador discreto asimilado
2021/03/23 10:30:55;INC30006666768;;;;;;;Air Angulo e Hija;Moderador discreto asimilado
2021/03/23 10:31:04;INC30006666768;;In Progress  (2);;;;;Air Angulo e Hija;Moderador discreto asimilado
2021/03/25 11:08:51;INC30006666768;;Pending  (3);Client Action Required  (8000);;;;Air Angulo e Hija;Moderador discreto asimilado
2021/03/26 12:11:40;INC30006666768;;In Progress  (2);;;;;Air Angulo e Hija;Moderador discreto asimilado
2021/03/26 12:11:54;INC30006666768;;Resolved  (4);Temporary Corrective Action  (16000);;;;Air Angulo e Hija;Moderador discreto asimilado
2021/04/02 18:00:00;INC30006666768;;Closed  (5);Automated Resolution Reported  (19000);;;;Air Angulo e Hija;Moderador discreto asimilado
2021/03/23 10:29:29;INC30006671048;Low  (3);Assigned  (1);;ALPHAABYSS;;;Asociación Reynoso SRL;Conjunto de herramientas heurísticas personalizables
2021/03/23 10:34:31;INC30006671048;;;;;eechevarriapu;Esther Echevarría Pulido;Asociación Reynoso SRL;Conjunto de herramientas heurísticas personalizables
2021/03/23 10:48:05;INC30006671048;;;;BINARY_BASH;;;Asociación Reynoso SRL;Conjunto de herramientas heurísticas personalizables
2021/03/23 10:49:45;INC30006671048;;;;;oniñoan;Ofelia Niño Anaya;Asociación Reynoso SRL;Conjunto de herramientas heurísticas personalizables
2021/03/23 11:02:09;INC30006671048;;;;;fperalba;Felicidad Peral Barriga;Asociación Reynoso SRL;Conjunto de herramientas heurísticas personalizables
2021/03/23 11:29:11;INC30006671048;;;;ALPHA_ROUTER;;;Asociación Reynoso SRL;Conjunto de herramientas heurísticas personalizables
2021/03/23 11:57:30;INC30006671048;;;;;cmedinaba;Cecilio Medina Badía;Asociación Reynoso SRL;Conjunto de herramientas heurísticas personalizables
2021/03/23 11:57:58;INC30006671048;;;;;;;Asociación Reynoso SRL;Conjunto de herramientas heurísticas personalizables
2021/03/23 12:12:28;INC30006671048;;;;BLACK_BOX;;;Asociación Reynoso SRL;Conjunto de herramientas heurísticas personalizables
2021/03/23 12:33:02;INC30006671048;;;;;bgoicoecheaca;Begoña Maribel Goicoechea Campillo;Asociación Reynoso SRL;Conjunto de herramientas heurísticas personalizables
2021/03/23 16:04:29;INC30006671048;;Pending  (3);Request  (10000);;pgarmendiaba;Paola Garmendia Barrera;Asociación Reynoso SRL;Conjunto de herramientas heurísticas personalizables
2021/03/24 17:18:17;INC30006671048;;Resolved  (4);No Further Action Required  (17000);;;;Asociación Reynoso SRL;Conjunto de herramientas heurísticas personalizables
2021/04/01 02:00:00;INC30006671048;;Closed  (5);Automated Resolution Reported  (19000);;;;Asociación Reynoso SRL;Conjunto de herramientas heurísticas personalizables
2021/03/23 18:56:32;INC30006675859;Low  (3);Assigned  (1);;BLUE_CACHE;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/23 19:07:17;INC30006675859;;;;ALPHA_ROUTER;cvelascove;Carlito Velasco Verdú;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/23 19:07:48;INC30006675859;;;;BLUE_CACHE;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/23 19:08:15;INC30006675859;;;;;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/23 19:09:07;INC30006675859;;;;;cmuñizpa;Custodia Elvira Múñiz Pastor;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/23 23:52:51;INC30006675859;;;;;dgascongi;Dafne Gascón Girón;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/24 01:23:04;INC30006675859;;;;;ctoledoma;Chema Toledo Marco;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/24 07:09:42;INC30006675859;;Pending  (3);Client Action Required  (8000);;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/24 07:29:26;INC30006675859;;Assigned  (1);;;anavarreteag;Albert Navarrete Aguirre;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/24 07:30:23;INC30006675859;;Pending  (3);Client Action Required  (8000);;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/25 11:08:00;INC30006675859;;Assigned  (1);;;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/25 13:27:28;INC30006675859;;In Progress  (2);;;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/25 13:28:12;INC30006675859;;Resolved  (4);Automated Resolution Reported  (19000);;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/04/01 18:00:00;INC30006675859;;Closed  (5);;;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/23 18:30:05;INC30006676193;Low  (3);Assigned  (1);;GREEN_BAY;;;Ybarra de Sisneros;Base de datos móvil compatible
2021/03/23 18:45:04;INC30006676193;;;;;alloretca;Ainoa Lloret Capdevila;Ybarra de Sisneros;Base de datos móvil compatible
2021/03/23 18:45:09;INC30006676193;;;;;alloretca;Ainoa Lloret Capdevila;Ybarra de Sisneros;Base de datos móvil compatible
2021/03/23 18:45:51;INC30006676193;;Pending  (3);Client Action Required  (8000);;;;Ybarra de Sisneros;Base de datos móvil compatible
2021/03/24 10:45:08;INC30006676193;;;;;cnicolauma;Cristina Nicolau Marin;Ybarra de Sisneros;Base de datos móvil compatible
2021/04/07 11:48:02;INC30006676193;;Resolved  (4);Automated Resolution Reported  (19000);;;;Ybarra de Sisneros;Base de datos móvil compatible
2021/04/14 18:00:00;INC30006676193;;Closed  (5);;;;;Ybarra de Sisneros;Base de datos móvil compatible
2021/03/23 18:31:16;INC30006676386;Medium  (2);Assigned  (1);;ALPHA_ROUTER;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/23 19:03:18;INC30006676386;;;;;cvelascove;Carlito Velasco Verdú;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/23 19:05:24;INC30006676386;;;;BLACK_BOX;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/24 07:08:37;INC30006676386;;;;;cdiezvi;Conrado Díez Vicente;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/24 07:08:39;INC30006676386;;;;;cdiezvi;Conrado Díez Vicente;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/24 09:03:28;INC30006676386;;Pending  (3);Future Enhancement  (11000);;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/25 08:52:47;INC30006676386;;Resolved  (4);No Further Action Required  (17000);;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/04/01 18:00:00;INC30006676386;;Closed  (5);Automated Resolution Reported  (19000);;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/03/23 20:35:25;INC30006676448;High  (1);Assigned  (1);;ALPHA_ROUTER;;;Guerra y Segura e Hija;Sitio web de tamaño real en tiempo real
2021/03/23 20:35:38;INC30006676448;;;;;csoleraab;Concha Solera Abellán;Guerra y Segura e Hija;Sitio web de tamaño real en tiempo real
2021/03/23 20:36:00;INC30006676448;;;;BLACK_BOX;;;Guerra y Segura e Hija;Sitio web de tamaño real en tiempo real
2021/03/23 20:37:33;INC30006676448;;In Progress  (2);;;;;Guerra y Segura e Hija;Sitio web de tamaño real en tiempo real
2021/03/23 20:45:50;INC30006676448;;Assigned  (1);;BYTECRUNCH;malsinaqu;Maxi Alsina Querol;Guerra y Segura e Hija;Sitio web de tamaño real en tiempo real
2021/03/23 21:00:16;INC30006676448;;;;ALPHA_ROUTER;csoleraab;Concha Solera Abellán;Guerra y Segura e Hija;Sitio web de tamaño real en tiempo real
2021/03/23 21:19:52;INC30006676448;;;;BLACK_BOX;cmuñizpa;Custodia Elvira Múñiz Pastor;Guerra y Segura e Hija;Sitio web de tamaño real en tiempo real
